session_timestamp_ms,phase,airflow_raw,timestamp_ms
476534,recovery,101,116534
476584,recovery,98,116584
476636,recovery,98,116636
476686,recovery,95,116686
476737,recovery,94,116737
476787,recovery,86,116787
476838,recovery,82,116838
476890,recovery,71,116890
476940,recovery,58,116940
476991,recovery,45,116991
477041,recovery,24,117041
477092,recovery,5,117092
477142,recovery,4,117142
477194,recovery,1,117194
477244,recovery,0,117244
477295,recovery,0,117295
477345,recovery,0,117345
477396,recovery,0,117396
477447,recovery,0,117447
477498,recovery,0,117498
477548,recovery,0,117548
477599,recovery,0,117599
477649,recovery,0,117649
477701,recovery,2,117701
477751,recovery,2,117751
477802,recovery,0,117802
477852,recovery,0,117852
477903,recovery,0,117903
477953,recovery,0,117953
478005,recovery,0,118005
478055,recovery,0,118055
478106,recovery,0,118106
478156,recovery,0,118156
478207,recovery,0,118207
478258,recovery,0,118258
478309,recovery,2,118309
478359,recovery,0,118359
478410,recovery,0,118410
478460,recovery,0,118460
478512,recovery,0,118512
478562,recovery,0,118562
478613,recovery,0,118613
478663,recovery,0,118663
478714,recovery,0,118714
478764,recovery,0,118764
478816,recovery,0,118816
478866,recovery,0,118866
478917,recovery,0,118917
478967,recovery,1,118967
479018,recovery,1,119018
479069,recovery,1,119069
479120,recovery,3,119120
479170,recovery,14,119170
479221,recovery,29,119221
479272,recovery,44,119272
479323,recovery,60,119323
479374,recovery,73,119374
479424,recovery,87,119424
479475,recovery,99,119475
479525,recovery,108,119525
479577,recovery,120,119577
479628,recovery,125,119628
479678,recovery,133,119678
479729,recovery,137,119729
479779,recovery,143,119779
479830,recovery,148,119830
479882,recovery,150,119882
479932,recovery,151,119932
479983,recovery,154,119983
480034,recovery,158,120034
480084,recovery,157,120084
480136,recovery,159,120136
480186,recovery,157,120186
480237,recovery,160,120237
480288,recovery,159,120288
480338,recovery,161,120338
480390,recovery,159,120390
480440,recovery,160,120440
480491,recovery,158,120491
480542,recovery,157,120542
480592,recovery,155,120592
480644,recovery,150,120644
480694,recovery,148,120694
480745,recovery,143,120745
480796,recovery,140,120796
480846,recovery,136,120846
480897,recovery,133,120897
480949,recovery,128,120949
480999,recovery,124,120999
481050,recovery,116,121050
481100,recovery,109,121100
481151,recovery,97,121151
481203,recovery,91,121203
481253,recovery,83,121253
481304,recovery,82,121304
481354,recovery,73,121354
481405,recovery,63,121405
481456,recovery,66,121456
481507,recovery,61,121507
481557,recovery,58,121557
481608,recovery,52,121608
481659,recovery,51,121659
481709,recovery,47,121709
481761,recovery,46,121761
481811,recovery,41,121811
481862,recovery,39,121862
481912,recovery,36,121912
481963,recovery,33,121963
482015,recovery,31,122015
482065,recovery,29,122065
482116,recovery,29,122116
482166,recovery,24,122166
482217,recovery,22,122217
482268,recovery,19,122268
482319,recovery,21,122319
482369,recovery,11,122369
482420,recovery,15,122420
482471,recovery,13,122471
482522,recovery,11,122522
482573,recovery,7,122573
482623,recovery,3,122623
482674,recovery,6,122674
482724,recovery,3,122724
482775,recovery,0,122775
482826,recovery,0,122826
482877,recovery,0,122877
482927,recovery,0,122927
482978,recovery,0,122978
483028,recovery,0,123028
483080,recovery,0,123080
483130,recovery,0,123130
483181,recovery,0,123181
483231,recovery,0,123231
483282,recovery,0,123282
483333,recovery,0,123333
483384,recovery,0,123384
483434,recovery,0,123434
483485,recovery,0,123485
483535,recovery,0,123535
483586,recovery,0,123586
483637,recovery,0,123637
483688,recovery,0,123688
483738,recovery,0,123738
483789,recovery,0,123789
483839,recovery,6,123839
483891,recovery,0,123891
483941,recovery,0,123941
483992,recovery,0,123992
484042,recovery,0,124042
484093,recovery,0,124093
484144,recovery,0,124144
484195,recovery,0,124195
484245,recovery,0,124245
484296,recovery,1,124296
484346,recovery,1,124346
484397,recovery,2,124397
484448,recovery,2,124448
484499,recovery,11,124499
484549,recovery,21,124549
484600,recovery,33,124600
484650,recovery,40,124650
484702,recovery,49,124702
484752,recovery,54,124752
484803,recovery,62,124803
484854,recovery,65,124854
484904,recovery,69,124904
484956,recovery,72,124956
485006,recovery,73,125006
485057,recovery,76,125057
485107,recovery,75,125107
485158,recovery,79,125158
485209,recovery,78,125209
485260,recovery,83,125260
485311,recovery,81,125311
485361,recovery,84,125361
485412,recovery,82,125412
485462,recovery,84,125462
485514,recovery,78,125514
485564,recovery,75,125564
485615,recovery,72,125615
485665,recovery,68,125665
485716,recovery,69,125716
485768,recovery,68,125768
485818,recovery,70,125818
485869,recovery,69,125869
485919,recovery,67,125919
485970,recovery,67,125970
486021,recovery,67,126021
486072,recovery,62,126072
486123,recovery,61,126123
486173,recovery,52,126173
486224,recovery,52,126224
486274,recovery,43,126274
486326,recovery,30,126326
486376,recovery,14,126376
486427,recovery,2,126427
486477,recovery,1,126477
486528,recovery,0,126528
486579,recovery,0,126579
486630,recovery,0,126630
486680,recovery,0,126680
486731,recovery,0,126731
486781,recovery,0,126781
486833,recovery,0,126833
486883,recovery,0,126883
486934,recovery,0,126934
486984,recovery,0,126984
487035,recovery,0,127035
487085,recovery,6,127085
487137,recovery,0,127137
487187,recovery,0,127187
487238,recovery,0,127238
487288,recovery,0,127288
487339,recovery,0,127339
487390,recovery,0,127390
487441,recovery,0,127441
487491,recovery,0,127491
487542,recovery,0,127542
487592,recovery,0,127592
487644,recovery,0,127644
487694,recovery,1,127694
487745,recovery,2,127745
487795,recovery,8,127795
487846,recovery,18,127846
487898,recovery,29,127898
487948,recovery,38,127948
487999,recovery,46,127999
488049,recovery,53,128049
488100,recovery,55,128100
488150,recovery,65,128150
488202,recovery,74,128202
488252,recovery,75,128252
488303,recovery,81,128303
488354,recovery,84,128354
488404,recovery,85,128404
488456,recovery,85,128456
488506,recovery,87,128506
488557,recovery,87,128557
488607,recovery,96,128607
488658,recovery,89,128658
488709,recovery,90,128709
488760,recovery,92,128760
488811,recovery,87,128811
488861,recovery,90,128861
488912,recovery,87,128912
488962,recovery,88,128962
489014,recovery,82,129014
489064,recovery,79,129064
489115,recovery,74,129115
489165,recovery,73,129165
489216,recovery,73,129216
489268,recovery,71,129268
489318,recovery,72,129318
489369,recovery,72,129369
489419,recovery,72,129419
489470,recovery,68,129470
489521,recovery,68,129521
489572,recovery,66,129572
489623,recovery,64,129623
489673,recovery,59,129673
489724,recovery,55,129724
489775,recovery,54,129775
489826,recovery,47,129826
489876,recovery,52,129876
489927,recovery,52,129927
489977,recovery,54,129977
490028,recovery,52,130028
490080,recovery,47,130080
490130,recovery,39,130130
490181,recovery,31,130181
490231,recovery,15,130231
490282,recovery,3,130282
490333,recovery,3,130333
490384,recovery,1,130384
490434,recovery,0,130434
490485,recovery,0,130485
490535,recovery,0,130535
490587,recovery,0,130587
490637,recovery,0,130637
490688,recovery,0,130688
490738,recovery,0,130738
490789,recovery,0,130789
490839,recovery,0,130839
490891,recovery,0,130891
490941,recovery,0,130941
490992,recovery,0,130992
491042,recovery,0,131042
491093,recovery,0,131093
491144,recovery,0,131144
491195,recovery,0,131195
491245,recovery,0,131245
491296,recovery,0,131296
491346,recovery,0,131346
491398,recovery,0,131398
491448,recovery,0,131448
491499,recovery,2,131499
491549,recovery,1,131549
491600,recovery,1,131600
491650,recovery,1,131650
491702,recovery,4,131702
491752,recovery,7,131752
491803,recovery,20,131803
491853,recovery,28,131853
491904,recovery,35,131904
491955,recovery,41,131955
492006,recovery,47,132006
492057,recovery,54,132057
492107,recovery,58,132107
492158,recovery,72,132158
492209,recovery,65,132209
492260,recovery,69,132260
492310,recovery,70,132310
492361,recovery,74,132361
492411,recovery,73,132411
492463,recovery,77,132463
492514,recovery,76,132514
492564,recovery,77,132564
492615,recovery,84,132615
492665,recovery,76,132665
492716,recovery,75,132716
492767,recovery,75,132767
492818,recovery,83,132818
492869,recovery,76,132869
492919,recovery,78,132919
492970,recovery,76,132970
493021,recovery,76,133021
493072,recovery,67,133072
493122,recovery,61,133122
493173,recovery,51,133173
493223,recovery,33,133223
493275,recovery,14,133275
493326,recovery,3,133326
493376,recovery,3,133376
493427,recovery,0,133427
493477,recovery,0,133477
493529,recovery,0,133529
493579,recovery,0,133579
493630,recovery,0,133630
493680,recovery,0,133680
493731,recovery,0,133731
493781,recovery,0,133781
493833,recovery,0,133833
493883,recovery,0,133883
493934,recovery,0,133934
493984,recovery,0,133984
494035,recovery,0,134035
494086,recovery,0,134086
494137,recovery,0,134137
494187,recovery,0,134187
494237,recovery,0,134237
494288,recovery,0,134288
494338,recovery,0,134338
494390,recovery,0,134390
494440,recovery,0,134440
494491,recovery,0,134491
494541,recovery,0,134541
494592,recovery,8,134592
494643,recovery,0,134643
494694,recovery,0,134694
494744,recovery,2,134744
494795,recovery,3,134795
494846,recovery,8,134846
494897,recovery,20,134897
494948,recovery,27,134948
494998,recovery,35,134998
495049,recovery,44,135049
495099,recovery,52,135099
495151,recovery,56,135151
495201,recovery,66,135201
495252,recovery,69,135252
495303,recovery,75,135303
495353,recovery,78,135353
495404,recovery,83,135404
495455,recovery,85,135455
495506,recovery,89,135506
495556,recovery,89,135556
495607,recovery,90,135607
495657,recovery,87,135657
495709,recovery,93,135709
495760,recovery,91,135760
495810,recovery,87,135810
495861,recovery,92,135861
495911,recovery,91,135911
495963,recovery,92,135963
496013,recovery,89,136013
496064,recovery,91,136064
496114,recovery,89,136114
496165,recovery,88,136165
496217,recovery,82,136217
496267,recovery,76,136267
496318,recovery,71,136318
496368,recovery,63,136368
496419,recovery,56,136419
496469,recovery,44,136469
496521,recovery,32,136521
496571,recovery,13,136571
496622,recovery,3,136622
496673,recovery,0,136673
496723,recovery,1,136723
496775,recovery,0,136775
496825,recovery,1,136825
496876,recovery,0,136876
496926,recovery,0,136926
496977,recovery,0,136977
497028,recovery,0,137028
497079,recovery,0,137079
497129,recovery,0,137129
497180,recovery,0,137180
497230,recovery,0,137230
497281,recovery,0,137281
497332,recovery,0,137332
497383,recovery,0,137383
497433,recovery,0,137433
497484,recovery,0,137484
497534,recovery,0,137534
497586,recovery,0,137586
497636,recovery,0,137636
497687,recovery,0,137687
497737,recovery,0,137737
497787,recovery,0,137787
497839,recovery,3,137839
497890,recovery,0,137890
497940,recovery,0,137940
497991,recovery,0,137991
498041,recovery,0,138041
498091,recovery,0,138091
498143,recovery,1,138143
498194,recovery,1,138194
498244,recovery,2,138244
498295,recovery,2,138295
498345,recovery,11,138345
498397,recovery,23,138397
498447,recovery,32,138447
498498,recovery,43,138498
498548,recovery,49,138548
498599,recovery,61,138599
498650,recovery,66,138650
498701,recovery,75,138701
498752,recovery,75,138752
498802,recovery,86,138802
498853,recovery,89,138853
498903,recovery,96,138903
498955,recovery,99,138955
499005,recovery,106,139005
499056,recovery,107,139056
499107,recovery,110,139107
499157,recovery,113,139157
499209,recovery,117,139209
499259,recovery,119,139259
499310,recovery,119,139310
499361,recovery,122,139361
499411,recovery,123,139411
499463,recovery,124,139463
499513,recovery,123,139513
499564,recovery,124,139564
499615,recovery,121,139615
499665,recovery,121,139665
499717,recovery,119,139717
499768,recovery,116,139768
499818,recovery,123,139818
499869,recovery,113,139869
499919,recovery,112,139919
499970,recovery,109,139970
500022,recovery,109,140022
500072,recovery,104,140072
500123,recovery,103,140123
500173,recovery,94,140173
500224,recovery,82,140224
500276,recovery,67,140276
500326,recovery,58,140326
500377,recovery,26,140377
500427,recovery,13,140427
500478,recovery,1,140478
500529,recovery,1,140529
500580,recovery,0,140580
500630,recovery,9,140630
500681,recovery,0,140681
500731,recovery,0,140731
500783,recovery,0,140783
500833,recovery,0,140833
500884,recovery,0,140884
500934,recovery,0,140934
500985,recovery,0,140985
501035,recovery,0,141035
501087,recovery,0,141087
501137,recovery,0,141137
501188,recovery,0,141188
501238,recovery,0,141238
501289,recovery,0,141289
501340,recovery,0,141340
501391,recovery,0,141391
501441,recovery,0,141441
501492,recovery,1,141492
501542,recovery,0,141542
501594,recovery,0,141594
501644,recovery,0,141644
501695,recovery,0,141695
501745,recovery,0,141745
501796,recovery,0,141796
501846,recovery,0,141846
501898,recovery,0,141898
501948,recovery,0,141948
501999,recovery,0,141999
502049,recovery,2,142049
502100,recovery,2,142100
502151,recovery,8,142151
502202,recovery,22,142202
502252,recovery,27,142252
502303,recovery,40,142303
502353,recovery,47,142353
502405,recovery,55,142405
502456,recovery,61,142456
502506,recovery,68,142506
502557,recovery,83,142557
502607,recovery,80,142607
502658,recovery,86,142658
502709,recovery,90,142709
502760,recovery,97,142760
502810,recovery,97,142810
502861,recovery,103,142861
502912,recovery,104,142912
502963,recovery,108,142963
503014,recovery,114,143014
503064,recovery,112,143064
503115,recovery,112,143115
503166,recovery,113,143166
503217,recovery,113,143217
503268,recovery,110,143268
503319,recovery,111,143319
503369,recovery,108,143369
503420,recovery,109,143420
503471,recovery,106,143471
503522,recovery,106,143522
503573,recovery,103,143573
503623,recovery,106,143623
503674,recovery,102,143674
503724,recovery,101,143724
503776,recovery,97,143776
503827,recovery,93,143827
503877,recovery,85,143877
503928,recovery,72,143928
503978,recovery,59,143978
504030,recovery,42,144030
504080,recovery,25,144080
504131,recovery,5,144131
504181,recovery,2,144181
504232,recovery,1,144232
504284,recovery,0,144284
504334,recovery,0,144334
504384,recovery,0,144384
504435,recovery,3,144435
504486,recovery,0,144486
504537,recovery,0,144537
504587,recovery,0,144587
504638,recovery,0,144638
504688,recovery,0,144688
504739,recovery,0,144739
504789,recovery,0,144789
504841,recovery,0,144841
504891,recovery,0,144891
504942,recovery,0,144942
504992,recovery,0,144992
505043,recovery,0,145043
505094,recovery,0,145094
505145,recovery,0,145145
505195,recovery,0,145195
505246,recovery,0,145246
505296,recovery,0,145296
505348,recovery,0,145348
505398,recovery,0,145398
505449,recovery,0,145449
505499,recovery,2,145499
505550,recovery,5,145550
505600,recovery,16,145600
505652,recovery,25,145652
505703,recovery,39,145703
505753,recovery,39,145753
505804,recovery,48,145804
505854,recovery,61,145854
505906,recovery,61,145906
505956,recovery,66,145956
506007,recovery,71,146007
506057,recovery,78,146057
506108,recovery,78,146108
506160,recovery,82,146160
506210,recovery,82,146210
506261,recovery,85,146261
506311,recovery,85,146311
506362,recovery,87,146362
506412,recovery,88,146412
506464,recovery,90,146464
506515,recovery,90,146515
506565,recovery,91,146565
506616,recovery,91,146616
506666,recovery,91,146666
506718,recovery,89,146718
506768,recovery,87,146768
506819,recovery,86,146819
506869,recovery,83,146869
506920,recovery,83,146920
506972,recovery,81,146972
507022,recovery,79,147022
507073,recovery,80,147073
507123,recovery,81,147123
507174,recovery,78,147174
507225,recovery,76,147225
507276,recovery,72,147276
507326,recovery,63,147326
507377,recovery,50,147377
507428,recovery,32,147428
507478,recovery,13,147478
507530,recovery,1,147530
507580,recovery,1,147580
507631,recovery,0,147631
507681,recovery,0,147681
507732,recovery,0,147732
507783,recovery,0,147783
507834,recovery,0,147834
