session_timestamp_ms,phase,gsr,ecg_raw
511686,recovery,,2.19
511689,recovery,,1.505
511692,recovery,,1.256
511694,recovery,,1.931
511697,recovery,,2.972
511700,recovery,,3.583
511703,recovery,,3.094
511706,recovery,,2.219
511708,recovery,,1.53
511711,recovery,,1.232
511714,recovery,,1.823
511717,recovery,,2.869
511720,recovery,,3.436
511723,recovery,,2.898
511726,recovery,,2.067
511729,recovery,,1.422
511732,recovery,,1.168
511734,recovery,,1.828
511737,recovery,,2.884
511740,recovery,,3.578
511743,recovery,,3.226
511746,recovery,,2.341
511748,recovery,,1.618
511751,recovery,,1.378
511754,recovery,,2.116
511757,recovery,,3.099
511759,recovery,,3.7
511762,recovery,,3.25
511766,recovery,,2.336
511769,recovery,,1.608
511772,recovery,,1.266
511774,recovery,,1.808
511777,recovery,,2.845
511780,recovery,,3.539
511783,recovery,,3.167
511785,recovery,,2.287
511788,recovery,,1.579
511791,recovery,,1.232
511794,recovery,,1.779
511797,recovery,,2.83
511799,recovery,,3.548
511802,recovery,,3.196
511805,recovery,,2.312
511809,recovery,,1.598
511811,recovery,,1.232
511814,recovery,,1.75
511817,recovery,,2.796
511820,recovery,,3.524
511823,recovery,,3.192
511825,recovery,,2.312
511828,recovery,,1.593
511831,recovery,,1.227
511834,recovery,,1.755
511836,recovery,,2.766
511839,recovery,,3.529
511842,recovery,,3.226
511845,recovery,,2.366
511848,recovery,,1.618
511851,recovery,,1.232
511854,recovery,,1.706
511857,recovery,,2.757
511860,recovery,,3.519
511863,recovery,,3.25
511865,recovery,,2.37
511868,recovery,,1.637
511871,recovery,,1.237
511874,recovery,,1.691
511876,recovery,,2.727
511879,recovery,-1,3.504
511882,recovery,,3.26
511885,recovery,,2.385
511888,recovery,,1.647
511890,recovery,,1.227
511894,recovery,,1.647
511897,recovery,,2.678
511900,recovery,,3.519
511902,recovery,,3.28
511905,recovery,,2.405
511908,recovery,,1.667
511911,recovery,,1.232
511914,recovery,,1.608
511916,recovery,,2.644
511919,recovery,,3.46
511922,recovery,,3.289
511925,recovery,,2.414
511927,recovery,,1.672
511930,recovery,,1.207
511933,recovery,,1.564
511937,recovery,,2.595
511940,recovery,,3.436
511942,recovery,,3.289
511945,recovery,,2.414
511948,recovery,,1.676
511951,recovery,,1.227
511953,recovery,,1.564
511956,recovery,,2.581
511959,recovery,,3.436
511962,recovery,,3.343
511965,recovery,,2.478
511967,recovery,,1.72
511970,recovery,,1.246
511973,recovery,,1.559
511976,recovery,,2.576
511979,recovery,,3.446
511982,recovery,,3.402
511985,recovery,,2.532
511988,recovery,,1.76
511991,recovery,,1.281
511993,recovery,,1.584
511996,recovery,,2.6
511999,recovery,,3.46
512002,recovery,,3.451
512005,recovery,,2.59
512007,recovery,,1.804
512010,recovery,,1.305
512013,recovery,,1.623
512016,recovery,,2.6
512018,recovery,,3.465
512022,recovery,,3.495
512025,recovery,,2.625
512028,recovery,,1.823
512031,recovery,,1.31
512033,recovery,,1.579
512036,recovery,,2.576
512039,recovery,,3.46
512042,recovery,,3.5
512044,recovery,,2.649
512047,recovery,,1.843
512050,recovery,,1.32
512053,recovery,,1.559
512056,recovery,,2.551
512058,recovery,,3.441
512061,recovery,,3.504
512065,recovery,,2.664
512068,recovery,,1.857
512070,recovery,,1.32
512073,recovery,,1.515
512076,recovery,,2.498
512079,recovery,,3.407
512082,recovery,1.24,3.504
512084,recovery,,2.678
512087,recovery,,1.867
512090,recovery,,1.325
512093,recovery,,1.51
512095,recovery,,2.468
512098,recovery,,3.382
512101,recovery,,3.543
512104,recovery,,2.698
512108,recovery,,1.877
512110,recovery,,1.325
512113,recovery,,1.461
512116,recovery,,2.429
512119,recovery,,3.372
512122,recovery,,3.519
512124,recovery,,2.713
512127,recovery,,1.896
512130,recovery,,1.329
512133,recovery,,1.457
512135,recovery,,2.414
512138,recovery,,3.348
512141,recovery,,3.514
512144,recovery,,2.708
512147,recovery,,1.896
512150,recovery,,1.329
512153,recovery,,1.427
512156,recovery,,2.375
512159,recovery,,3.333
512161,recovery,,3.529
512164,recovery,,2.732
512167,recovery,,1.916
512170,recovery,,1.339
512173,recovery,,1.417
512175,recovery,,2.351
512178,recovery,,3.309
512181,recovery,,3.534
512184,recovery,,2.757
512186,recovery,,1.931
512189,recovery,,1.354
512193,recovery,,1.393
512196,recovery,,2.312
512199,recovery,,3.284
512201,recovery,,3.539
512204,recovery,,2.771
512207,recovery,,1.945
512210,recovery,,1.354
512213,recovery,,1.378
512215,recovery,,2.317
512218,recovery,,3.27
512221,recovery,,3.548
512224,recovery,,2.801
512226,recovery,,1.96
512229,recovery,,1.364
512232,recovery,,1.359
512236,recovery,,2.263
512239,recovery,,3.236
512241,recovery,,3.558
512244,recovery,,2.82
512247,recovery,,1.994
512250,recovery,,1.373
512252,recovery,,1.354
512255,recovery,,2.234
512258,recovery,,3.221
512261,recovery,,3.558
512264,recovery,,2.84
512266,recovery,,2.004
512269,recovery,,1.388
512272,recovery,,1.369
512275,recovery,,2.204
512278,recovery,,3.201
512281,recovery,,3.573
512284,recovery,,2.879
512285,recovery,1.34,
512287,recovery,,2.028
512290,recovery,,1.403
512292,recovery,,1.329
512295,recovery,,2.16
512298,recovery,,3.167
512301,recovery,,3.573
512303,recovery,,2.893
512306,recovery,,2.043
512309,recovery,,1.413
512312,recovery,,1.31
512315,recovery,,2.131
512317,recovery,,3.143
512321,recovery,,3.578
512324,recovery,,2.913
512327,recovery,,2.063
512329,recovery,,1.422
512332,recovery,,1.305
512335,recovery,,2.121
512338,recovery,,3.133
512341,recovery,,3.583
512343,recovery,,2.942
512346,recovery,,2.082
512349,recovery,,1.437
512352,recovery,,1.295
512355,recovery,,2.082
512357,recovery,,3.099
512360,recovery,,3.587
512364,recovery,,2.967
512367,recovery,,2.107
512369,recovery,,1.457
512372,recovery,,1.29
512375,recovery,,2.063
512378,recovery,,3.084
512381,recovery,,3.587
512383,recovery,,3.001
512386,recovery,,2.126
512389,recovery,,1.466
512392,recovery,,1.276
512394,recovery,,2.023
512397,recovery,,3.05
512400,recovery,,3.583
512403,recovery,,3.025
512407,recovery,,2.16
512409,recovery,,1.491
512412,recovery,,1.271
512415,recovery,,1.984
512418,recovery,,3.021
512420,recovery,,3.568
512423,recovery,,3.011
512426,recovery,,2.146
512429,recovery,,1.471
512432,recovery,,1.173
512434,recovery,,1.74
512437,recovery,,2.791
512440,recovery,,3.412
512443,recovery,,2.933
512445,recovery,,2.102
512449,recovery,,1.442
512452,recovery,,1.261
512455,recovery,,2.019
512458,recovery,,3.045
512460,recovery,,3.7
512463,recovery,,3.328
512466,recovery,,2.41
512469,recovery,,1.667
512471,recovery,,1.383
512474,recovery,,2.023
512477,recovery,,3.03
512480,recovery,,3.622
512483,recovery,,3.133
512485,recovery,,2.243
512488,recovery,1.24,1.544
512492,recovery,,1.227
512495,recovery,,1.857
512497,recovery,,2.893
512500,recovery,,3.548
512503,recovery,,3.118
512506,recovery,,2.243
512509,recovery,,1.549
512511,recovery,,1.232
512514,recovery,,1.818
512517,recovery,,2.864
512520,recovery,,3.543
512523,recovery,,3.128
512525,recovery,,2.258
512528,recovery,,1.554
512531,recovery,,1.227
512535,recovery,,1.799
512537,recovery,,2.84
512540,recovery,,3.534
512543,recovery,,3.162
512546,recovery,,2.283
512549,recovery,,1.574
512551,recovery,,1.237
512554,recovery,,1.779
512557,recovery,,2.825
512560,recovery,,3.548
512562,recovery,,3.187
512565,recovery,,2.297
512568,recovery,,1.588
512571,recovery,,1.227
512574,recovery,,1.755
512577,recovery,,2.791
512580,recovery,,3.519
512583,recovery,,3.196
512586,recovery,,2.317
512588,recovery,,1.598
512591,recovery,,1.227
512594,recovery,,1.73
512597,recovery,,2.771
512600,recovery,,3.519
512602,recovery,,3.216
512605,recovery,,2.336
512608,recovery,,1.598
512611,recovery,,1.232
512614,recovery,,1.711
512616,recovery,,2.752
512620,recovery,,3.509
512623,recovery,,3.231
512626,recovery,,2.356
512628,recovery,,1.628
512631,recovery,,1.222
512634,recovery,,1.662
512637,recovery,,2.698
512640,recovery,,3.48
512642,recovery,,3.226
512645,recovery,,2.38
512648,recovery,,1.632
512651,recovery,,1.217
512653,recovery,,1.628
512656,recovery,,2.674
512659,recovery,,3.47
512663,recovery,,3.255
512666,recovery,,2.38
512668,recovery,,1.652
512671,recovery,,1.222
512674,recovery,,1.662
512677,recovery,,2.659
512679,recovery,,3.475
512682,recovery,,3.299
512685,recovery,,2.429
512688,recovery,,1.681
512691,recovery,1.44,1.241
512693,recovery,,1.632
512696,recovery,,2.659
512699,recovery,,3.485
512702,recovery,,3.372
512705,recovery,,2.488
512708,recovery,,1.711
512711,recovery,,1.266
512714,recovery,,1.657
512717,recovery,,2.678
512719,recovery,,3.509
512722,recovery,,3.412
512725,recovery,,2.527
512728,recovery,,1.755
512731,recovery,,1.29
512733,recovery,,1.662
512736,recovery,,2.683
512739,recovery,,3.519
512742,recovery,,3.436
512744,recovery,,2.556
512748,recovery,,1.779
512751,recovery,,1.305
512754,recovery,,1.642
512757,recovery,,2.654
512759,recovery,,3.5
512762,recovery,,3.46
512765,recovery,,2.581
512768,recovery,,1.789
512770,recovery,,1.3
512773,recovery,,1.598
512776,recovery,,2.605
512779,recovery,,3.47
512782,recovery,,3.46
512784,recovery,,2.6
512787,recovery,,1.808
512791,recovery,,1.3
512794,recovery,,1.564
512796,recovery,,2.561
512799,recovery,,3.446
512802,recovery,,3.475
512805,recovery,,2.615
512808,recovery,,1.823
512810,recovery,,1.3
512813,recovery,,1.525
512816,recovery,,2.527
512819,recovery,,3.421
512821,recovery,,3.48
512824,recovery,,2.639
512827,recovery,,1.838
512830,recovery,,1.31
512834,recovery,,1.505
512836,recovery,,2.483
512839,recovery,,3.402
512842,recovery,,3.495
512845,recovery,,2.649
512847,recovery,,1.882
512850,recovery,,1.31
512853,recovery,,1.471
512856,recovery,,2.444
512859,recovery,,3.368
512861,recovery,,3.49
512864,recovery,,2.659
512867,recovery,,1.857
512870,recovery,,1.31
512873,recovery,,1.461
512876,recovery,,2.429
512879,recovery,,3.358
512882,recovery,,3.5
512885,recovery,,2.683
512887,recovery,,1.877
512890,recovery,,1.32
512893,recovery,,1.447
512894,recovery,1.53,
512896,recovery,,2.405
512899,recovery,,3.343
512901,recovery,,3.519
512904,recovery,,2.713
512907,recovery,,1.896
512910,recovery,,1.329
512912,recovery,,1.422
512915,recovery,,2.366
512919,recovery,,3.328
512922,recovery,,3.524
512925,recovery,,2.727
512927,recovery,,1.911
512930,recovery,,1.339
512933,recovery,,1.413
512936,recovery,,2.351
512938,recovery,,3.309
512941,recovery,,3.558
512944,recovery,,2.747
512947,recovery,,1.916
512950,recovery,,1.344
512952,recovery,,1.403
512955,recovery,,2.326
512958,recovery,,3.289
512962,recovery,,3.539
512965,recovery,,2.766
512967,recovery,,1.945
512970,recovery,,1.354
512973,recovery,,1.388
512976,recovery,,2.307
512978,recovery,,3.27
512981,recovery,,3.548
512984,recovery,,2.796
512987,recovery,,1.96
512990,recovery,,1.369
512992,recovery,,1.373
512995,recovery,,2.278
512998,recovery,,3.255
513001,recovery,,3.553
513004,recovery,,2.81
513007,recovery,,1.97
513010,recovery,,1.373
513013,recovery,,1.364
513016,recovery,,2.253
513018,recovery,,3.231
513021,recovery,,3.563
513024,recovery,,2.835
513027,recovery,,1.994
513029,recovery,,1.383
513032,recovery,,1.359
513035,recovery,,2.229
513038,recovery,,3.221
513041,recovery,,3.568
513043,recovery,,2.854
513047,recovery,,2.014
513050,recovery,,1.393
513053,recovery,,1.334
513055,recovery,,2.195
513058,recovery,,3.192
513061,recovery,,3.578
513064,recovery,,2.884
513067,recovery,,2.038
513069,recovery,,1.408
513072,recovery,,1.325
513075,recovery,,2.185
513078,recovery,,3.187
513081,recovery,,3.587
513083,recovery,,2.908
513086,recovery,,2.058
513090,recovery,,1.422
513093,recovery,,1.325
513095,recovery,,2.141
513097,recovery,1.24,
513098,recovery,,3.167
513101,recovery,,3.587
513104,recovery,,2.928
513107,recovery,,2.072
513109,recovery,,1.432
513112,recovery,,1.3
513115,recovery,,2.097
513118,recovery,,3.113
513120,recovery,,3.587
513123,recovery,,2.962
513126,recovery,,2.102
513129,recovery,,1.447
513133,recovery,,1.271
513135,recovery,,2.009
513138,recovery,,3.025
513141,recovery,,3.446
513144,recovery,,2.791
513146,recovery,,1.965
513149,recovery,,1.349
513152,recovery,,1.202
513155,recovery,,1.984
513158,recovery,,3.03
513160,recovery,,3.617
513163,recovery,,3.123
513166,recovery,,2.239
513169,recovery,,1.549
513171,recovery,,1.437
513175,recovery,,2.248
513178,recovery,,3.231
513181,recovery,,3.724
513184,recovery,,3.109
513186,recovery,,2.209
513189,recovery,,1.52
513192,recovery,,1.285
513195,recovery,,1.984
513197,recovery,,3.011
513200,recovery,,3.563
513203,recovery,,3.04
513206,recovery,,2.151
513209,recovery,,1.481
513211,recovery,,1.241
513214,recovery,,1.931
513218,recovery,,2.967
513221,recovery,,3.548
513224,recovery,,3.025
513226,recovery,,2.165
513229,recovery,,1.486
513232,recovery,,1.232
513235,recovery,,1.921
513237,recovery,,2.947
513240,recovery,,3.558
513243,recovery,,3.055
513246,recovery,,2.19
513249,recovery,,1.53
513251,recovery,,1.237
513254,recovery,,1.882
513257,recovery,,2.923
513261,recovery,,3.548
513263,recovery,,3.084
513266,recovery,,2.214
513269,recovery,,1.525
513272,recovery,,1.232
513275,recovery,,1.857
513277,recovery,,2.903
513280,recovery,,3.553
513283,recovery,,3.118
513286,recovery,,2.239
513288,recovery,,1.544
513291,recovery,,1.227
513294,recovery,,1.828
513297,recovery,,2.903
513299,recovery,1.14,
513300,recovery,,3.548
513303,recovery,,3.143
513306,recovery,,2.258
513309,recovery,,1.554
513312,recovery,,1.232
513314,recovery,,1.804
513317,recovery,,2.845
513320,recovery,,3.539
513323,recovery,,3.157
513326,recovery,,2.278
513328,recovery,,1.574
513331,recovery,,1.222
513334,recovery,,1.76
513337,recovery,,2.805
513339,recovery,,3.514
513342,recovery,,3.152
513346,recovery,,2.283
513349,recovery,,1.569
513352,recovery,,1.217
513354,recovery,,1.74
513357,recovery,,2.781
513360,recovery,,3.514
513363,recovery,,3.172
513366,recovery,,2.297
513368,recovery,,1.584
513371,recovery,,1.212
513374,recovery,,1.706
513377,recovery,,2.752
513379,recovery,,3.5
513382,recovery,,3.196
513385,recovery,,2.326
513389,recovery,,1.603
513392,recovery,,1.227
513394,recovery,,1.716
513397,recovery,,2.757
513400,recovery,,3.519
513403,recovery,,3.26
513405,recovery,,2.38
513408,recovery,,1.647
513411,recovery,,1.246
513414,recovery,,1.72
513417,recovery,,2.761
513419,recovery,,3.539
513422,recovery,,3.319
513425,recovery,,2.424
513428,recovery,,1.676
513431,recovery,,1.271
513434,recovery,,1.74
513437,recovery,,2.771
513440,recovery,,3.563
513443,recovery,,3.368
513445,recovery,,2.473
513448,recovery,,1.72
513451,recovery,,1.285
513454,recovery,,1.73
513457,recovery,,2.757
513459,recovery,,3.548
513462,recovery,,3.382
513465,recovery,,2.488
513468,recovery,,1.725
513470,recovery,,1.285
513474,recovery,,1.701
513477,recovery,,2.722
513480,recovery,,3.539
513483,recovery,,3.397
513485,recovery,,2.507
513488,recovery,,1.74
513491,recovery,,1.29
513494,recovery,,1.667
513496,recovery,,2.703
513499,recovery,,3.514
513502,recovery,1.14,3.402
513505,recovery,,2.522
513508,recovery,,1.75
513510,recovery,,1.281
513513,recovery,,1.637
513517,recovery,,2.659
513520,recovery,,3.495
513522,recovery,,3.402
513525,recovery,,2.527
513528,recovery,,1.75
513531,recovery,,1.276
513534,recovery,,1.608
513536,recovery,,2.62
513539,recovery,,3.47
513542,recovery,,3.412
513545,recovery,,2.542
513548,recovery,,1.764
513550,recovery,,1.281
513553,recovery,,1.588
513556,recovery,,2.6
513560,recovery,,3.465
513562,recovery,,3.426
513565,recovery,,2.561
513568,recovery,,1.779
513571,recovery,,1.281
513574,recovery,,1.564
513576,recovery,,2.571
513579,recovery,,3.446
513582,recovery,,3.446
513585,recovery,,2.59
513587,recovery,,1.799
513590,recovery,,1.29
513593,recovery,,1.535
513596,recovery,,2.532
513600,recovery,,3.421
513602,recovery,,3.465
513605,recovery,,2.63
513608,recovery,,1.808
513611,recovery,,1.285
513613,recovery,,1.51
513616,recovery,,2.498
513619,recovery,,3.402
513622,recovery,,3.47
513625,recovery,,2.634
513627,recovery,,1.843
513630,recovery,,1.3
513633,recovery,,1.486
513636,recovery,,2.463
513638,recovery,,3.377
513641,recovery,,3.48
513645,recovery,,2.659
513648,recovery,,1.857
513651,recovery,,1.315
513653,recovery,,1.461
513656,recovery,,2.429
513659,recovery,,3.363
513662,recovery,,3.504
513664,recovery,,2.698
513667,recovery,,1.887
513670,recovery,,1.325
513673,recovery,,1.442
513676,recovery,,2.395
513678,recovery,,3.333
513681,recovery,,3.514
513684,recovery,,2.717
513688,recovery,,1.906
513690,recovery,,1.334
513693,recovery,,1.417
513696,recovery,,2.366
513699,recovery,,3.319
513702,recovery,,3.529
513704,recovery,,2.742
513705,recovery,1.34,
513707,recovery,,1.921
513710,recovery,,1.339
513713,recovery,,1.408
513715,recovery,,2.37
513718,recovery,,3.304
513721,recovery,,3.568
513724,recovery,,2.776
513728,recovery,,1.945
513730,recovery,,1.359
513733,recovery,,1.393
513736,recovery,,2.322
513739,recovery,,3.289
513741,recovery,,3.558
513744,recovery,,2.796
513747,recovery,,1.965
513750,recovery,,1.369
513753,recovery,,1.378
513755,recovery,,2.283
513758,recovery,,3.27
513761,recovery,,3.553
513764,recovery,,2.835
513767,recovery,,1.975
513769,recovery,,1.364
513773,recovery,,1.369
513776,recovery,,2.253
513779,recovery,,3.24
513781,recovery,,3.568
513784,recovery,,2.84
513787,recovery,,1.999
513790,recovery,,1.388
513793,recovery,,1.349
513795,recovery,,2.224
513798,recovery,,3.216
513801,recovery,,3.578
513804,recovery,,2.869
513806,recovery,,2.023
513809,recovery,,1.403
513812,recovery,,1.334
513816,recovery,,2.185
513819,recovery,,3.192
513821,recovery,,3.587
513824,recovery,,2.898
513827,recovery,,2.043
513830,recovery,,1.408
513832,recovery,,1.285
513835,recovery,,2.053
513838,recovery,,3.089
513841,recovery,,3.421
513844,recovery,,2.757
513846,recovery,,1.926
513849,recovery,,1.325
513852,recovery,,1.256
513856,recovery,,2.107
513858,recovery,,3.128
513861,recovery,,3.646
513864,recovery,,3.079
513867,recovery,,2.19
513870,recovery,,1.53
513872,recovery,,1.442
513875,recovery,,2.287
513878,recovery,,3.265
513881,recovery,,3.685
513883,recovery,,3.04
513886,recovery,,2.155
513889,recovery,,1.486
513892,recovery,,1.32
513895,recovery,,2.077
513897,recovery,,3.084
513901,recovery,,3.568
513904,recovery,,2.962
513907,recovery,,2.102
513908,recovery,1.24,
513909,recovery,,1.447
513912,recovery,,1.276
513915,recovery,,2.023
513918,recovery,,3.045
513921,recovery,,3.578
513923,recovery,,3.011
513926,recovery,,2.146
513929,recovery,,1.476
513932,recovery,,1.276
513934,recovery,,2.004
513937,recovery,,3.03
513940,recovery,,3.622
513944,recovery,,3.094
513947,recovery,,2.209
513949,recovery,,1.525
513952,recovery,,1.266
